,Bins,Contribution,accum,step1,step2,mapped
795,7.94,3,0.184222877,0.000132645111541,202.057812045,99.994567924
796,7.95,3,0.184179245,0.000132645111541,202.057944691,99.9946113806
797,7.96,4,0.184121069,0.000176860148722,202.058121551,99.9946548372
798,7.97,3,0.184077436,0.000132645111541,202.058254196,99.9947127793
799,7.98,2,0.184048348,8.84300743608e-05,202.058342626,99.994756236
800,7.99,8,0.183931995,0.000353720297443,202.058696346,99.994785207
801,8.0,1,0.183917451,4.42150371804e-05,202.058740561,99.9949010913
802,8.01,6,0.183830187,0.000265290223083,202.059005851,99.9949155768
803,8.02,0,0.183830187,0.0,202.059005851,99.9950024901
804,8.03,0,0.183830187,0.0,202.059005851,99.9950024901
805,8.04,1,0.183815642,4.42150371804e-05,202.059050066,99.9950024901
806,8.05,2,0.183786554,8.84300743608e-05,202.059138497,99.9950169756
807,8.06,1,0.18377201,4.42150371804e-05,202.059182712,99.9950459467
808,8.07,1,0.183757466,4.42150371804e-05,202.059226927,99.9950604322
809,8.08,8,0.183641113,0.000353720297443,202.059580647,99.9950749177
810,8.09,2,0.183612025,8.84300743608e-05,202.059669077,99.995190802
811,8.1,1,0.183597481,4.42150371804e-05,202.059713292,99.9952197731
812,8.11,3,0.183553849,0.000132645111541,202.059845937,99.9952342586
813,8.12,2,0.18352476,8.84300743608e-05,202.059934367,99.9952777152
814,8.13,1,0.183510216,4.42150371804e-05,202.059978582,99.9953066863
815,8.14,0,0.183510216,0.0,202.059978582,99.9953211719
816,8.15,0,0.183510216,0.0,202.059978582,99.9953211719
817,8.16,2,0.183481128,8.84300743608e-05,202.060067012,99.9953211719
818,8.17,2,0.18345204,8.84300743608e-05,202.060155442,99.9953501429
819,8.18,1,0.183437496,4.42150371804e-05,202.060199657,99.995379114
820,8.19,8,0.183321143,0.000353720297443,202.060553378,99.9953935995
821,8.2,3,0.183277511,0.000132645111541,202.060686023,99.9955094838
822,8.21,2,0.183248422,8.84300743608e-05,202.060774453,99.9955529404
823,8.22,5,0.183175702,0.000221075185902,202.060995528,99.9955819115
824,8.23,3,0.18313207,0.000132645111541,202.061128173,99.9956543392
825,8.24,2,0.183102981,8.84300743608e-05,202.061216603,99.9956977958
826,8.25,3,0.183059349,0.000132645111541,202.061349248,99.9957267669
827,8.26,5,0.182986629,0.000221075185902,202.061570324,99.9957702235
828,8.27,0,0.182986629,0.0,202.061570324,99.9958426512
829,8.28,3,0.182942996,0.000132645111541,202.061702969,99.9958426512
830,8.29,1,0.182928452,4.42150371804e-05,202.061747184,99.9958861078
831,8.3,6,0.182841188,0.000265290223083,202.062012474,99.9959005933
832,8.31,1,0.182826643,4.42150371804e-05,202.062056689,99.9959875065
833,8.32,1,0.182812099,4.42150371804e-05,202.062100904,99.9960019921
834,8.33,2,0.182783011,8.84300743608e-05,202.062189334,99.9960164776
835,8.34,2,0.182753923,8.84300743608e-05,202.062277764,99.9960454487
836,8.35,0,0.182753923,0.0,202.062277764,99.9960744197
837,8.36,3,0.182710291,0.000132645111541,202.062410409,99.9960744197
838,8.37,2,0.182681202,8.84300743608e-05,202.062498839,99.9961178763
839,8.38,1,0.182666658,4.42150371804e-05,202.062543054,99.9961468474
840,8.39,2,0.18263757,8.84300743608e-05,202.062631484,99.9961613329
841,8.4,4,0.182579394,0.000176860148722,202.062808345,99.996190304
842,8.41,1,0.18256485,4.42150371804e-05,202.06285256,99.9962482462
843,8.42,7,0.182463041,0.000309505260263,202.063162065,99.9962627317
844,8.43,2,0.182433953,8.84300743608e-05,202.063250495,99.9963641305
845,8.44,1,0.182419409,4.42150371804e-05,202.06329471,99.9963931015
846,8.45,3,0.182375776,0.000132645111541,202.063427355,99.9964075871
847,8.46,1,0.182361232,4.42150371804e-05,202.06347157,99.9964510437
848,8.47,1,0.182346688,4.42150371804e-05,202.063515785,99.9964655292
849,8.48,1,0.182332144,4.42150371804e-05,202.06356,99.9964800147
850,8.49,0,0.182332144,0.0,202.06356,99.9964945003
851,8.5,0,0.182332144,0.0,202.06356,99.9964945003
852,8.51,1,0.1823176,4.42150371804e-05,202.063604215,99.9964945003
853,8.52,1,0.182303056,4.42150371804e-05,202.06364843,99.9965089858
854,8.53,2,0.182273968,8.84300743608e-05,202.06373686,99.9965234713
855,8.54,3,0.182230335,0.000132645111541,202.063869506,99.9965524424
856,8.55,0,0.182230335,0.0,202.063869506,99.996595899
857,8.56,1,0.182215791,4.42150371804e-05,202.063913721,99.996595899
858,8.57,0,0.182215791,0.0,202.063913721,99.9966103846
859,8.58,4,0.182157615,0.000176860148722,202.064090581,99.9966103846
860,8.59,2,0.182128527,8.84300743608e-05,202.064179011,99.9966683267
861,8.6,1,0.182113982,4.42150371804e-05,202.064223226,99.9966972978
862,8.61,1,0.182099438,4.42150371804e-05,202.064267441,99.9967117833
863,8.62,1,0.182084894,4.42150371804e-05,202.064311656,99.9967262689
864,8.63,4,0.182026718,0.000176860148722,202.064488516,99.9967407544
865,8.64,0,0.182026718,0.0,202.064488516,99.9967986965
866,8.65,1,0.182012174,4.42150371804e-05,202.064532731,99.9967986965
867,8.66,3,0.181968541,0.000132645111541,202.064665376,99.9968131821
868,8.67,4,0.181910365,0.000176860148722,202.064842236,99.9968566387
869,8.68,3,0.181866733,0.000132645111541,202.064974881,99.9969145808
870,8.69,7,0.181764924,0.000309505260263,202.065284387,99.9969580374
871,8.7,5,0.181692203,0.000221075185902,202.065505462,99.9970594362
872,8.71,2,0.181663115,8.84300743608e-05,202.065593892,99.9971318639
873,8.72,1,0.181648571,4.42150371804e-05,202.065638107,99.9971608349
874,8.73,1,0.181634027,4.42150371804e-05,202.065682322,99.9971753205
875,8.74,1,0.181619483,4.42150371804e-05,202.065726537,99.997189806
876,8.75,5,0.181546762,0.000221075185902,202.065947612,99.9972042915
877,8.76,0,0.181546762,0.0,202.065947612,99.9972767192
878,8.77,1,0.181532218,4.42150371804e-05,202.065991827,99.9972767192
879,8.78,1,0.181517674,4.42150371804e-05,202.066036042,99.9972912048
880,8.79,5,0.181444954,0.000221075185902,202.066257118,99.9973056903
881,8.8,2,0.181415865,8.84300743608e-05,202.066345548,99.997378118
882,8.81,1,0.181401321,4.42150371804e-05,202.066389763,99.997407089
883,8.82,1,0.181386777,4.42150371804e-05,202.066433978,99.9974215746
884,8.83,0,0.181386777,0.0,202.066433978,99.9974360601
885,8.84,0,0.181386777,0.0,202.066433978,99.9974360601
886,8.85,0,0.181386777,0.0,202.066433978,99.9974360601
887,8.86,1,0.181372233,4.42150371804e-05,202.066478193,99.9974360601
888,8.87,2,0.181343145,8.84300743608e-05,202.066566623,99.9974505457
889,8.88,5,0.181270424,0.000221075185902,202.066787698,99.9974795167
890,8.89,0,0.181270424,0.0,202.066787698,99.9975519444
891,8.9,0,0.181270424,0.0,202.066787698,99.9975519444
892,8.91,0,0.181270424,0.0,202.066787698,99.9975519444
893,8.92,3,0.181226792,0.000132645111541,202.066920343,99.9975519444
894,8.93,0,0.181226792,0.0,202.066920343,99.997595401
895,8.94,0,0.181226792,0.0,202.066920343,99.997595401
896,8.95,0,0.181226792,0.0,202.066920343,99.997595401
897,8.96,2,0.181197704,8.84300743608e-05,202.067008773,99.997595401
898,8.97,0,0.181197704,0.0,202.067008773,99.9976243721
899,8.98,1,0.18118316,4.42150371804e-05,202.067052988,99.9976243721
900,8.99,1,0.181168616,4.42150371804e-05,202.067097203,99.9976388576
901,9.0,1,0.181154072,4.42150371804e-05,202.067141418,99.9976533432
902,9.01,1,0.181139528,4.42150371804e-05,202.067185633,99.9976678287
903,9.02,0,0.181139528,0.0,202.067185633,99.9976823142
904,9.03,6,0.181052263,0.000265290223083,202.067450924,99.9976823142
905,9.04,4,0.180994087,0.000176860148722,202.067627784,99.9977692274
906,9.05,3,0.180950454,0.000132645111541,202.067760429,99.9978271696
907,9.06,3,0.180906822,0.000132645111541,202.067893074,99.9978706262
908,9.07,1,0.180892278,4.42150371804e-05,202.067937289,99.9979140828
909,9.08,0,0.180892278,0.0,202.067937289,99.9979285683
910,9.09,3,0.180848645,0.000132645111541,202.068069934,99.9979285683
911,9.1,0,0.180848645,0.0,202.068069934,99.997972025
912,9.11,1,0.180834101,4.42150371804e-05,202.068114149,99.997972025
913,9.12,1,0.180819557,4.42150371804e-05,202.068158364,99.9979865105
914,9.13,2,0.180790469,8.84300743608e-05,202.068246794,99.998000996
915,9.14,1,0.180775925,4.42150371804e-05,202.068291009,99.9980299671
916,9.15,0,0.180775925,0.0,202.068291009,99.9980444526
917,9.16,2,0.180746837,8.84300743608e-05,202.068379439,99.9980444526
918,9.17,0,0.180746837,0.0,202.068379439,99.9980734237
919,9.18,0,0.180746837,0.0,202.068379439,99.9980734237
920,9.19,1,0.180732293,4.42150371804e-05,202.068423654,99.9980734237
921,9.2,0,0.180732293,0.0,202.068423654,99.9980879092
922,9.21,3,0.18068866,0.000132645111541,202.068556299,99.9980879092
923,9.22,0,0.18068866,0.0,202.068556299,99.9981313658
924,9.23,1,0.180674116,4.42150371804e-05,202.068600514,99.9981313658
925,9.24,1,0.180659572,4.42150371804e-05,202.06864473,99.9981458514
926,9.25,0,0.180659572,0.0,202.06864473,99.9981603369
927,9.26,2,0.180630484,8.84300743608e-05,202.06873316,99.9981603369
928,9.27,3,0.180586852,0.000132645111541,202.068865805,99.998189308
929,9.28,2,0.180557763,8.84300743608e-05,202.068954235,99.9982327646
930,9.29,1,0.180543219,4.42150371804e-05,202.06899845,99.9982617357
931,9.3,0,0.180543219,0.0,202.06899845,99.9982762212
932,9.31,0,0.180543219,0.0,202.06899845,99.9982762212
933,9.32,0,0.180543219,0.0,202.06899845,99.9982762212
934,9.33,1,0.180528675,4.42150371804e-05,202.069042665,99.9982762212
935,9.34,0,0.180528675,0.0,202.069042665,99.9982907067
936,9.35,1,0.180514131,4.42150371804e-05,202.06908688,99.9982907067
937,9.36,1,0.180499587,4.42150371804e-05,202.069131095,99.9983051923
938,9.37,0,0.180499587,0.0,202.069131095,99.9983196778
939,9.38,0,0.180499587,0.0,202.069131095,99.9983196778
940,9.39,1,0.180485043,4.42150371804e-05,202.06917531,99.9983196778
941,9.4,0,0.180485043,0.0,202.06917531,99.9983341634
942,9.41,0,0.180485043,0.0,202.06917531,99.9983341634
943,9.42,4,0.180426867,0.000176860148722,202.06935217,99.9983341634
944,9.43,1,0.180412322,4.42150371804e-05,202.069396385,99.9983921055
945,9.44,0,0.180412322,0.0,202.069396385,99.998406591
946,9.45,0,0.180412322,0.0,202.069396385,99.998406591
947,9.46,0,0.180412322,0.0,202.069396385,99.998406591
948,9.47,0,0.180412322,0.0,202.069396385,99.998406591
949,9.48,5,0.180339602,0.000221075185902,202.06961746,99.998406591
950,9.49,1,0.180325058,4.42150371804e-05,202.069661675,99.9984790187
951,9.5,0,0.180325058,0.0,202.069661675,99.9984935043
952,9.51,1,0.180310514,4.42150371804e-05,202.06970589,99.9984935043
953,9.52,0,0.180310514,0.0,202.06970589,99.9985079898
954,9.53,0,0.180310514,0.0,202.06970589,99.9985079898
955,9.54,0,0.180310514,0.0,202.06970589,99.9985079898
956,9.55,0,0.180310514,0.0,202.06970589,99.9985079898
957,9.56,2,0.180281425,8.84300743608e-05,202.06979432,99.9985079898
958,9.57,0,0.180281425,0.0,202.06979432,99.9985369609
959,9.58,1,0.180266881,4.42150371804e-05,202.069838536,99.9985369609
960,9.59,1,0.180252337,4.42150371804e-05,202.069882751,99.9985514464
961,9.6,1,0.180237793,4.42150371804e-05,202.069926966,99.9985659319
962,9.61,1,0.180223249,4.42150371804e-05,202.069971181,99.9985804175
963,9.62,0,0.180223249,0.0,202.069971181,99.998594903
964,9.63,2,0.180194161,8.84300743608e-05,202.070059611,99.998594903
965,9.64,0,0.180194161,0.0,202.070059611,99.9986238741
966,9.65,0,0.180194161,0.0,202.070059611,99.9986238741
967,9.66,2,0.180165073,8.84300743608e-05,202.070148041,99.9986238741
968,9.67,1,0.180150529,4.42150371804e-05,202.070192256,99.9986528451
969,9.68,0,0.180150529,0.0,202.070192256,99.9986673307
970,9.69,0,0.180150529,0.0,202.070192256,99.9986673307
971,9.7,2,0.18012144,8.84300743608e-05,202.070280686,99.9986673307
972,9.71,0,0.18012144,0.0,202.070280686,99.9986963018
973,9.72,1,0.180106896,4.42150371804e-05,202.070324901,99.9986963018
974,9.73,2,0.180077808,8.84300743608e-05,202.070413331,99.9987107873
975,9.74,1,0.180063264,4.42150371804e-05,202.070457546,99.9987397584
976,9.75,0,0.180063264,0.0,202.070457546,99.9987542439
977,9.76,1,0.18004872,4.42150371804e-05,202.070501761,99.9987542439
978,9.77,0,0.18004872,0.0,202.070501761,99.9987687294
979,9.78,1,0.180034176,4.42150371804e-05,202.070545976,99.9987687294
980,9.79,0,0.180034176,0.0,202.070545976,99.998783215
981,9.8,0,0.180034176,0.0,202.070545976,99.998783215
982,9.81,1,0.180019632,4.42150371804e-05,202.070590191,99.998783215
983,9.82,2,0.179990543,8.84300743608e-05,202.070678621,99.9987977005
984,9.83,1,0.179975999,4.42150371804e-05,202.070722836,99.9988266716
985,9.84,0,0.179975999,0.0,202.070722836,99.9988411571
986,9.85,0,0.179975999,0.0,202.070722836,99.9988411571
987,9.86,1,0.179961455,4.42150371804e-05,202.070767051,99.9988411571
988,9.87,1,0.179946911,4.42150371804e-05,202.070811266,99.9988556427
989,9.88,3,0.179903279,0.000132645111541,202.070943911,99.9988701282
990,9.89,1,0.179888735,4.42150371804e-05,202.070988126,99.9989135848
991,9.9,1,0.179874191,4.42150371804e-05,202.071032342,99.9989280703
992,9.91,0,0.179874191,0.0,202.071032342,99.9989425559
993,9.92,0,0.179874191,0.0,202.071032342,99.9989425559
994,9.93,0,0.179874191,0.0,202.071032342,99.9989425559
995,9.94,0,0.179874191,0.0,202.071032342,99.9989425559
996,9.95,0,0.179874191,0.0,202.071032342,99.9989425559
997,9.96,0,0.179874191,0.0,202.071032342,99.9989425559
998,9.97,0,0.179874191,0.0,202.071032342,99.9989425559
999,9.98,0,0.179874191,0.0,202.071032342,99.9989425559
1000,9.99,73,0.178812471,0.00322769771417,202.074260039,99.9989425559
